movieId,title,genres,rating
9584,Convoy,"28, 35, 18",6.345
155084,13 Sins,"27, 53",6.281
586707,Life Like,"53, 878",6.2
761,The Wing or the Thigh?,35,7.237
8843,The Cell,"27, 878, 53",6.274
504172,The Mule,"80, 18",6.853
802,Lolita,"18, 35, 10749",7.331
1111966,Mercy,"28, 9648, 53",6.119
47931,Elite Squad: The Enemy Within,"18, 28, 80",7.815
54318,The Water Horse,"10751, 12, 14",6.533
197786,The Amorous Sisters,35,5.2
7350,The Bucket List,"18, 35",7.187
24070,Mixed Nuts,"35, 18, 10749",5.41
38057,The Secret of the Magic Gourd,"18, 10751, 14",7.431
15015,Barbie as Rapunzel,"16, 10751",7.004
983311,Eye for an Eye,"28, 18",7.5
76494,What to Expect When You're Expecting,"10749, 35, 18",6.002
34204,Return to Halloweentown,"10751, 14, 35, 10770, 28",6.693
2119,Days of Thunder,"12, 28, 18",6.365
11158,"Honey, I Blew Up the Kid","12, 35, 10751, 878",5.258
986056,Thunderbolts*,"28, 12",0.0
16456,The Crow: Wicked Prayer,"28, 27, 14",3.8
13474,P2,"27, 53",6.22
594328,Phineas and Ferb the Movie: Candace Against the Universe,"10751, 16, 878, 35",7.3
878183,The Independent,"53, 9648, 80",6.8
396263,GANTZ:O,"878, 28, 16",7.3
580116,The Rape,18,4.0
891,All the President's Men,"18, 36, 9648, 53",7.662
404378,A Street Cat Named Bob,"10751, 18",7.9
12589,Jimmy Neutron: Boy Genius,"10751, 12, 16, 35, 878",6.0
11041,The Beverly Hillbillies,"35, 10751",6.3
848439,Firebrand,"18, 36, 53",6.4
916,Bullitt,"28, 80, 53, 10749, 18",7.153
886396,Batman and Superman: Battle of the Super Sons,"16, 28, 878",7.7
13850,Song of the South,"10751, 16",6.4
11202,Patton,"10752, 18, 36",7.51
1127227,Tayuan,"18, 10749",5.9
225574,Non-Stop,"28, 53, 9648",6.809
8069,Barbarella,"878, 12, 35, 14",6.0
844398,Shattered,"53, 27, 80, 9648",5.7
22947,Up in the Air,"18, 10749",6.87
425336,Loving Pablo,"80, 18",6.3
1680,King Kong vs. Godzilla,"878, 35, 12, 14, 28",6.8
351460,Death Note,"80, 14, 27",4.252
8005,Robin Hood: Men in Tights,35,6.597
19580,The Dukes of Hazzard: The Beginning,"28, 12, 35, 10770",6.2
482036,Nice Sister-In-Law,"10749, 18",1.0
2604,Born on the Fourth of July,"18, 10752",7.013
10307,Stigmata,"27, 53, 14",6.262
28597,Problem Child 2,"35, 10751",5.872
503417,She Came to Me,"10749, 35, 18",6.1
36218,Pokémon: Jirachi - Wish Maker,"10751, 28, 16, 12, 14, 878",6.5
351694,Monkey King: Hero Is Back,"14, 16, 35",6.9
42949,Arthur 3: The War of the Two Worlds,"16, 12, 14, 10751",5.78
11024,Scooby-Doo 2: Monsters Unleashed,"9648, 14, 12, 35",6.079
402331,Hard Target 2,"28, 53",6.1
975,Paths of Glory,"10752, 18, 36",8.266
943822,Prizefighter: The Life of Jem Belcher,"36, 18",6.3
105965,Beverly Hills Chihuahua 3,"35, 10751",6.3
15159,The Pink Panther 2,"35, 9648",5.734
162092,Doraemon: Nobita and the Winged Braves,"10751, 16, 12, 878, 14",7.4
9607,Super Mario Bros.,"12, 14, 35, 10751",4.418
27277,The War Wagon,"37, 28, 80",6.9
1359867,The Christmas Charade,"10770, 35, 10749, 18",6.8
388399,Patriots Day,"28, 80, 18, 36, 53",7.054
118957,Bait,27,5.7
10987,Halloween: The Curse of Michael Myers,"27, 53",5.16
192,The Name of the Rose,"18, 53, 9648",7.486
269,Breathless,"18, 80",7.522
570503,Tune in for Love,"10749, 18",7.8
14906,Saludos Amigos,"16, 12, 10402",5.8
1261562,Playing with the Kids,"35, 28",8.0
1044741,Out of Season,18,6.9
4477,The Devil's Own,"80, 53, 18",6.175
525661,Bombshell,18,6.8
108,Three Colors: Blue,18,7.661
5393,Happily N'Ever After,"12, 16, 35, 10751, 14",5.0
526019,Like a Boss,35,6.272
50698,Grave Encounters,"53, 27",6.3
76285,Percy Jackson: Sea of Monsters,"12, 10751, 14",6.034
10877,Exit Wounds,"28, 80, 53",5.765
46838,Tucker and Dale vs. Evil,"35, 27",7.371
10003,The Saint,"53, 28, 10749, 878, 12",6.1
2039,Moonstruck,"35, 18, 10749",6.848
10550,Ballistic: Ecks vs. Sever,"28, 12, 53",4.344
454615,Black Water,"28, 53",5.547
481836,Two Mothers,"18, 10749",5.0
12254,Emma,"35, 18, 10749, 10770",6.625
831946,Interceptor,"28, 53, 12",6.0
447759,Adult Only Institute,"35, 18, 10749",4.5
10304,Starship Troopers 2: Hero of the Federation,"12, 27, 28, 878",4.402
10304,Starship Troopers 2: Hero of the Federation,"12, 27, 28, 878",4.401
14239,Cool World,"16, 35, 14",5.6
1187293,Devara: Part 2,"28, 18, 53",0.0
89492,This Is 40,35,5.9
1019939,Hundreds of Beavers,"35, 12, 28",7.5
9393,Before the Fall,18,7.0
1712,Giant,"18, 37",7.6
702936,Sniper: Assassin's End,28,6.2
958006,The Kill Room,"35, 80",5.974
6283,MouseHunt,"35, 10751",6.5
36679,Godzilla vs. King Ghidorah,"28, 12, 878",7.0
29427,The Crazies,"9648, 27, 28",6.3
39873,S&M Hunter,35,6.5
9972,Lock Up,"28, 80",6.8
9889,Shallow Hal,"35, 10749",6.2
1076708,Music by John Williams,"99, 10402",8.2
336845,Cleveland Abduction,"18, 80, 10770",7.2
24528,Killer Bean Forever,"35, 16, 28, 12, 53",7.17
1535,Spy Game,"28, 80, 53",6.9
9433,The Edge,"28, 12, 18",6.8
363093,The Tiger,"28, 36, 12, 18",7.712
13252,Cleaner,"80, 53, 9648",6.07
43959,Soul Surfer,"10751, 18",7.0
199534,Wolf Creek 2,"27, 53",6.4
9631,The Negotiator,"28, 80, 18, 53",7.1
838,American Graffiti,"35, 18",7.027
11678,Vertical Limit,"12, 28, 53",6.011
411873,The Little Hours,35,5.8
278236,X+Y,18,6.7
88005,Seeking a Friend for the End of the World,"35, 18, 10749, 12",6.569
1226170,Haunted Universities 3,"27, 35",5.3
1075335,Little Bone Lodge,"27, 80, 53",6.8
20677,Detective Conan: Captured in Her Eyes,"16, 80, 53",7.416
703451,Your Place or Mine,"10749, 35",6.3
591538,The Tragedy of Macbeth,"18, 10752",6.9
814,An American Werewolf in London,"35, 27",7.4
523139,In the Tall Grass,"27, 18, 53",5.5
10413,Nowhere to Run,"28, 18, 53, 10749",6.351
776835,The Magician's Elephant,"16, 12, 10751, 14, 35",6.907
843241,The Seven Deadly Sins: Cursed by Light,"16, 14",7.7
27945,Hombre,37,7.026
717196,Niko: Beyond the Northern Lights,"16, 10751, 14",6.0
1683,The Reaping,27,5.8
3050,Doctor Dolittle,"35, 10751, 14",5.71
702454,Swapping: My Friend's Wife 2,10749,0.0
625568,Unhinged,"28, 53, 27",6.445
45288,Fighting Spirit - Mashiba vs. Kimura,"16, 35, 18, 28",6.8
576004,Porno,"35, 27",6.1
833593,2037,18,7.3
16850,The Heroes of Telemark,"28, 18, 10752",6.9
285783,The Walk,"36, 18",7.0
443700,Altitude,"28, 53",4.9
15489,Snow Day,"35, 10751, 12",5.128
11287,A League of Their Own,"35, 18",7.196
50839,Margin Call,"53, 18",6.9
10818,Water Lilies,"18, 10749",6.5
509635,Alone,"53, 27",6.341
553837,Code Geass: Lelouch of the Re;Surrection,"16, 878, 80, 9648, 10752",7.4
65057,The Descendants,"35, 18",6.848
671583,Upside-Down Magic,"14, 10751, 10770",7.1
671583,Upside-Down Magic,"14, 10751, 10770",7.1
537061,Steven Universe: The Movie,"10770, 16, 12, 35, 14, 10402",8.1
205022,Chennai Express,"10749, 35, 28",6.483
61108,Emmanuelle 6,"18, 10749",4.1
36885,Schoolgirls Growing Up,"35, 18",4.7
168903,Barbie in the Pink Shoes,"16, 10751",6.9
1180445,Ahasss,"53, 18",4.8
487558,BlacKkKlansman,"80, 35, 18",7.508
340837,A Cure for Wellness,"27, 9648, 878",6.332
360603,Crown for Christmas,"10749, 10770",6.984
303,Notorious,"53, 10749, 9648",7.746
435129,The Breadwinner,"16, 10752, 18, 10751",7.852
327833,Skin Trade,"53, 28, 18",6.1
475210,How It Ends,"878, 53, 9648, 28, 12",5.3
843794,JUNG_E,878,6.113
8487,Wild Wild West,"28, 12, 35, 878, 37",5.328
606523,Night in Paradise,"80, 53, 28",6.9
746419,Father of the Bride,"10749, 35, 18",6.4
1205036,Higop,10749,5.1
41210,The Switch,"35, 10749, 18",6.227
1059345,Cult Killer,"9648, 53, 80, 27",6.662
10156,History of the World: Part I,35,6.777
7305,Alive,"12, 18, 36",6.884
229,Bride of Frankenstein,"27, 878",7.503
680593,The Dark and the Wicked,"27, 18, 9648",6.18
15670,Madea Goes to Jail,"35, 80, 18",6.5
28324,Emanuelle and the Last Cannibals,"12, 27",5.1
16780,The Return of the Texas Chainsaw Massacre,"35, 27",4.603
977262,Ezra,"35, 18",7.2
763165,The Burial,"18, 36",7.141
9390,Jerry Maguire,"35, 18, 10749",6.968
408266,Birth of the Dragon,"28, 18",5.7
900379,Afire,"18, 10749, 35",6.883
221731,Rurouni Kenshin Part II: Kyoto Inferno,"28, 12, 18, 14",7.608
1265517,You Shall Not Sleep Tonight,"27, 53",7.026
522927,The Forgiven,18,5.8
513691,The Debt Collector,"28, 35",5.8
10438,Beethoven's 2nd,"10751, 35",5.522
895549,NYAD,"18, 36",7.1
9506,Anger Management,35,6.144
9506,Anger Management,35,6.144
411840,Surf's Up 2: WaveMania,"16, 10751, 35",6.1
644092,Finding ʻOhana,"12, 28, 35, 10751",6.2
466081,The Informer,"18, 80, 53",6.523
44729,One Piece: Baron Omatsuri and the Secret Island,"28, 16, 35",7.3
94727,Moana,99,6.6
1180702,Nice Girls,"35, 80, 28",5.3
1247019,Death Whisperer 2,"27, 53, 28",8.3
19959,Surrogates,"878, 28, 53",6.13
376659,Bad Moms,35,6.502
60935,The Thing,"27, 878, 9648",6.218
556574,Hamilton,"36, 18",8.2
12480,Water Drops on Burning Rocks,"18, 10749, 35",6.5
630240,Titane,"18, 53, 27",6.4
306,Beverly Hills Cop III,"28, 35, 80",5.874
1235499,The Last Showgirl,18,0.0
9264,Poison Ivy,"53, 18",5.4
75638,Red Lights,53,6.188
10136,The Golden Child,"28, 12, 35",5.907
25405,Taking Chance,"18, 10752, 10770",7.2
10172,Are We Done Yet?,"10751, 35",5.8
1056380,The Coffee Table,"27, 53, 18, 35",6.9
449756,The Postcard Killings,"18, 53",6.4
11862,Father of the Bride Part II,"35, 10751",6.2
327331,The Dirt,"18, 10402, 36, 35",7.5
347754,Curve,"27, 53",5.774
1176196,Isolation Ward,"27, 53",4.667
606,Out of Africa,"36, 10749, 18",7.17
31606,The Package,"80, 53, 28",6.105
85446,Step Up Revolution,"10402, 18, 10749",6.9
485811,Redcon-1,"28, 27, 878",5.722
13353,"It's the Great Pumpkin, Charlie Brown","10751, 16, 10770, 35",7.5
289720,Outcast,"28, 12",5.1
11299,Cowboy Bebop: The Movie,"28, 16, 878",7.7
13690,Open Season 2,"12, 16, 35, 10751",5.8
514684,Why Don't You Just Die!,"35, 53, 18",6.595
11123,Earthquake,"28, 18, 53",6.097
21506,Noroi: The Curse,"27, 9648, 53",6.9
1241755,TL,18,7.0
460448,Young Wife,"10749, 18",4.0
1258626,Face Off 7: One Wish,"10751, 18",8.0
73961,Richie Rich's Christmas Wish,"10751, 35, 14",4.735
51482,Death Note Relight 1: Visions of a God,"10770, 80, 18, 14, 53, 16",8.05
1362480,Breaking the Silence: The Maria Soledad Case,99,7.1
435615,Possessor,"27, 53, 878",6.343
296271,The Devil Conspiracy,"27, 14, 878, 53",6.475
12627,La Belle Noiseuse,18,7.3
877013,Hell Hath No Fury,"28, 10752",6.5
11329,Runaway Jury,"18, 53",6.926
20694,Rugrats Go Wild,"16, 10751, 12, 35",6.2
14013,BASEketball,35,6.105
10868,The Accused,"80, 18",7.024
444341,Gone Fishing,"16, 35",6.6
93,Anatomy of a Murder,"80, 18, 9648",7.8
10152,Dumb and Dumberer: When Harry Met Lloyd,35,4.2
758769,Unwelcome,"27, 14",5.853
696506,Mickey 17,"878, 14, 35",0.0
619297,Sweet Girl,"28, 53, 18",6.6
152532,Dallas Buyers Club,"18, 36",7.928
517814,Capernaum,18,8.2
553,Dogville,"80, 18, 53",7.774
394117,The Florida Project,18,7.415
11368,Blood Simple,"80, 18, 53",7.246
15371,Lupin the Third: The Castle of Cagliostro,"16, 12, 35, 80",7.5
365045,Heidi,"12, 10751, 18",7.172
316873,Detective Conan: Sunflowers of Inferno,"16, 80, 12, 9648",6.1
339404,The Layover,"35, 10749",5.4
15969,The Return of Jafar,"10751, 12, 16, 10749",6.2
257,Oliver Twist,"80, 18, 10751",6.749
1041896,Us X Her,"18, 10749, 53",5.4
479,Shaft,"28, 12, 80, 53",6.017
14462,The Manchurian Candidate,"18, 53, 9648",6.464
10478,Tin Cup,"18, 10749, 35",6.048
791155,Secret Headquarters,"28, 12, 35, 878, 10751",6.5
71677,Assassination Games,28,6.287
989937,The Seven Deadly Sins: Grudge of Edinburgh Part 1,"16, 14, 12, 28",7.8
921436,Escape,"28, 18",7.3
495925,Doraemon: Nobita's Treasure Island,"16, 12, 14, 878, 35, 10751",7.2
1122932,See You on Venus,"10749, 18",7.0
960258,Shark Bait,"27, 53, 28, 12",5.713
960258,Shark Bait,"27, 53, 28, 12",5.713
5289,Chaos,"18, 28, 80",6.3
449992,The Night Comes for Us,"28, 80, 53",6.9
8193,Napoleon Dynamite,35,6.8
524738,May the Devil Take You,"27, 53, 9648",6.255
6575,Walk Hard: The Dewey Cox Story,"35, 10402",6.6
11529,Sweet Home Alabama,"35, 10749",6.401
656156,A Man of Reason,"28, 53, 18",6.6
399173,The Assignment,"28, 80, 53",5.5
1428,Once Upon a Time in Mexico,"28, 18, 9648",6.296
38356,Transformers: Dark of the Moon,"28, 878, 12",6.2
864390,Mickey and Minnie Wish Upon a Christmas,"16, 10770, 35",6.991
81796,Lockout,"28, 53, 878",5.936
674610,A Loud House Christmas,"10751, 35",7.0
1109237,The Monk and the Gun,"35, 18",7.3
379,Miller's Crossing,"18, 53, 80",7.461
10283,Friday the 13th Part VIII: Jason Takes Manhattan,"27, 53",5.0
11978,Men of Honor,18,7.48
11197,Evil,18,7.3
843846,Butcher's Crossing,"37, 18",6.0
843846,Butcher's Crossing,"37, 18",6.0
109410,42,18,7.194
16052,Selena,"18, 10402, 36",7.7
879538,Crawlspace,"53, 80",5.9
9331,Clear and Present Danger,"28, 18, 53",6.643
587301,School Life,"18, 35",6.894
805327,Look Both Ways,"10749, 18, 35",6.9
353326,The Man Who Knew Infinity,"18, 36",7.174
11286,The Cannonball Run,"28, 35, 10751",6.134
866669,Sister Swap: Christmas in the City,"10770, 35, 10749",6.0
897192,Diary of a Wimpy Kid: Rodrick Rules,"16, 35, 10751",6.9
26932,The Island of Dr. Moreau,"878, 27, 12",5.5
24150,Halloween II,27,5.354
9550,House of Flying Daggers,"12, 18, 28",7.291
964592,Sleep,"27, 9648, 53",6.7
818511,Overhaul,"28, 53, 18",6.8
15997,The Land Before Time II: The Great Valley Adventure,"16, 12, 10751",6.3
14181,Boiler Room,"80, 18, 53",6.722
10449,When a Man Loves a Woman,"18, 10749",6.504
490,The Seventh Seal,"14, 18",8.2
656690,The Social Dilemma,"99, 18",7.46
1046120,The Shade,"18, 27, 53",4.9
83091,Saint Seiya: The Heated Battle of the Gods,"28, 16, 14",7.573
975043,Which Brings Me to You,"10749, 35, 18",6.162
341006,The Belko Experiment,"27, 53",6.154
492105,New Golden Lotus III,"18, 10749",6.0
520023,Bodies Bodies Bodies,"27, 35, 9648",6.2
438145,Black '47,"18, 37",6.5
10025,Just My Luck,"35, 18, 10751, 14, 10749",6.143
2133,The Perfect Storm,"28, 12, 18, 53",6.466
491584,Burning,"9648, 18, 53",7.4
10991,Pokémon 3: The Movie,"12, 14, 16, 28, 10751",6.5
434203,Newness,"10749, 18",6.054
340884,Scooby-Doo! and the Beach Beastie,"10751, 9648, 16, 35, 14",8.5
828613,About Fate,"10749, 35",7.383
1034940,All-Time High,"35, 10749",5.8
889699,Holy Spider,"80, 18, 53",7.29
1001472,Sisterhood,"35, 18",5.7
31608,Three Fugitives,"35, 80",6.7
42501,Murmur of the Heart,"18, 35",7.064
1107387,Hachiko,"18, 10751",7.796
769749,Finding You,"10749, 18",6.8
575417,On the Rocks,"18, 35",6.106
649,Belle de Jour,"18, 10749",7.366
6522,Life,"35, 80",6.652
13333,Game of Death,"18, 28, 53",6.388
1211716,Oomuro-ke: Dear Friends,"16, 35",7.9
15250,This Christmas,"35, 18, 10749",6.484
1333100,Attack on Titan: THE LAST ATTACK,"16, 28, 18",9.5
13199,American Me,"80, 18",7.37
10730,King Kong,"12, 14",6.227
10348,Thunderbolt,"28, 53",6.396
1022256,Selena Gomez: My Mind & Me,"99, 10402",8.4
14538,Three Kingdoms: Resurrection of the Dragon,"28, 36, 18",6.2
335578,Land of Mine,"10752, 18, 36",7.796
18438,Castaway on the Moon,"18, 35, 10749",7.979
3082,Modern Times,"35, 18, 10749",8.3
9912,The World's Fastest Indian,"18, 12, 36",7.648
8224,8MM,"53, 80, 9648",6.46
1385485,The Boy & the Octopus,"35, 10751",7.2
8224,8MM,"53, 80, 9648",6.46
1385485,The Boy & the Octopus,"35, 10751",7.2
254473,Brick Mansions,"28, 80, 18",5.899
1199510,The Lost Ship,"36, 9648, 28, 53",0.0
9759,Cellular,"28, 53, 18, 80",6.385
681219,Hombre,18,3.8
15058,Speak,18,7.0
417830,Diary of a Wimpy Kid: The Long Haul,"35, 10751",5.293
14756,Ip Man,"18, 28, 36",7.761
9474,My Name Is Nobody,"35, 37",7.258
185526,Code Geass: Akito the Exiled 1: The Wyvern Arrives,"28, 878, 16",6.1
1156594,Culpa nuestra,"18, 10749",0.0
345915,Once Upon a Time in Venice,"28, 35, 53, 9648",5.205
943930,Tin & Tina,"27, 53, 9648",6.005
26505,Arthur and the Revenge of Maltazard,"12, 14, 16, 10751",5.733
1401586,Sonic the Hedgehog 4,"878, 12, 35, 10751",0.0
37100,Sailor Moon R: The Movie,"16, 10749, 28, 14",7.9
80035,The Watch,"35, 28, 878",5.585
365222,Ip Man 3,"28, 18, 36",7.022
15873,The Bridge at Remagen,"10752, 28",6.726
16931,Into the Blue 2: The Reef,"28, 12, 53",5.1
43930,"Tomorrow, When the War Began","28, 12, 18",6.2
1390010,Rose Matafeo: On and On and On,35,0.0
21575,A Prophet,"80, 18",7.595
82990,Paranormal Activity 4,27,5.416
8851,The Blob,"27, 878",6.2
11975,The Rainmaker,"18, 80, 53",7.03
864101,Mira,"878, 18, 12, 10751",7.7
15157,Another Cinderella Story,"35, 10402",6.9
10587,Police Academy 4: Citizens on Patrol,"35, 80",5.5
580175,Another Round,"35, 18",7.6
10461,Get Carter,"28, 18, 53, 80",5.168
8873,Wayne's World 2,"35, 10402",6.082
4251,Veer-Zaara,"18, 10749",7.4
1174481,The 47,"80, 18",8.0
11533,Jason and the Argonauts,"12, 10751, 14",7.164
12085,Mad Money,"28, 35, 80",6.5
11443,Dead Presidents,"28, 80",6.641
551115,Penoza: The Final Chapter,"28, 80, 53, 18",6.7
106164,Doraemon: Nobita and the Galaxy Super-express,"16, 878, 28, 10751, 12",7.7
106164,Doraemon: Nobita and the Galaxy Super-express,"16, 878, 28, 10751, 12",7.7
811631,Infinite Storm,"53, 12, 18, 9648",5.712
10861,Maximum Risk,"28, 53",5.734
974250,Greedy People,"35, 9648, 80",5.9
20558,Scooby-Doo! in Where's My Mummy?,"9648, 16, 10751, 12, 35, 14",7.4
49948,Fantasia 2000,"16, 10751, 10402",7.0
34295,Inuyasha the Movie 3: Swords of an Honorable Ruler,"16, 14, 12",7.7
323675,Ride Along 2,"28, 35",6.25
437586,mid90s,"18, 35",7.488
10167,Half Past Dead,"80, 28, 53",5.131
554776,An Affair: My Sister-in-law's Love,"18, 10749",4.8
449924,Ip Man 4: The Finale,"28, 36, 18",7.273
410113,The Loud House Movie,"16, 10751, 35, 12, 14",7.3
15849,The Mummy,"27, 14",6.7
800815,The Pale Blue Eye,"53, 80, 27, 9648",6.847
300681,Replicas,"878, 53, 18",6.0
1148817,Vina: Before 7 Days,"80, 27, 18, 9648, 53",6.3
681019,Nobody Sleeps in the Woods Tonight,"35, 27",5.3
614939,Bros,"35, 10749",6.7
302401,Snowden,"18, 36, 80, 53",7.1
10134,Cyborg,"878, 28, 53, 12",5.7
780609,Men,"27, 53, 14",6.102
425274,Now You See Me 3,"53, 80",0.0
926916,Cherry Magic! THE MOVIE,"35, 10749",7.2
253350,The Cousin,"35, 18",5.4
590706,Jiu Jitsu,"28, 878, 14",4.834
1024621,Call Me Chihiro,18,7.078
8290,Don't Look Now... We're Being Shot At!,"35, 10752",7.9
430447,Mary and The Witch's Flower,"12, 16, 10751, 14",7.119
367544,The Spirit of Christmas,"10749, 18, 14, 10770",7.01
538338,Love Between Teachers and Students,10749,5.5
1389,Out of Sight,"10749, 35, 80",6.683
10992,Cats & Dogs,"10751, 35",5.382
20544,Something the Lord Made,"10770, 18",7.7
868985,¡Que viva México!,"18, 35",7.3
10131,A Nightmare on Elm Street 4: The Dream Master,"27, 53",5.9
58232,Chalet Girl,"35, 10749",6.4
288987,That Malicious Age,"18, 10749",6.6
534179,Mother's Friend,10749,5.6
235260,Son of God,18,6.9
235260,Son of God,18,6.9
3489,88 Minutes,"53, 9648",5.765
452832,Serenity,"53, 9648, 18",5.4
460668,I Feel Pretty,"35, 10749",6.388
72358,A Thousand Words,"18, 35",6.097
9457,Deep Rising,"12, 28, 27, 878",6.185
93856,Chernobyl Diaries,"27, 53",5.286
2335,Taxi 4,"28, 35",5.602
12715,Firewalker,"28, 12, 35",5.256
68924,The Ice Storm,18,6.862
71689,Phineas and Ferb The Movie: Across the 2nd Dimension,"16, 35, 10751, 10770, 878, 12, 28",7.1
4808,Charade,"35, 9648, 10749",7.686
2155,Reindeer Games,"53, 28, 80",5.681
9675,Sideways,"35, 18, 10749",7.1
47854,Legend of the Fist: The Return of Chen Zhen,"18, 28, 36, 53",6.823
2277,Bicentennial Man,"878, 18",7.258
198277,Begin Again,"35, 10402, 10749, 18",7.239
878,The Punch Bowl,35,7.2
335360,My Little Pony: The Movie,"10751, 16, 12, 14",7.2
261392,American Ultra,"28, 35",6.085
264644,Room,"18, 53",8.019
617762,The Electrical Life of Louis Wain,"18, 36, 35",6.9
172,Star Trek V: The Final Frontier,"878, 28, 12, 53",5.707
600354,The Father,18,8.121
652837,"Josee, the Tiger and the Fish","16, 18, 10749",8.3
226857,Endless Love,"18, 10749",6.907
688,The Bridges of Madison County,"18, 10749",7.7
11592,Serial Mom,"35, 80",6.75
430384,My Wife's Sister,"10749, 10751, 18",5.1
10753,Police Story 2,"28, 80, 53",7.011
1029578,B&B Merry,"10749, 35, 18, 10770",6.0
2291,Jacob's Ladder,"18, 9648, 27",7.353
290865,Tazza: The Hidden Card,"80, 18",7.0
14742,Night Shift,35,5.998
77499,Barbie: A Perfect Christmas,"16, 10751",6.7
11000,The Birdcage,35,7.026
9801,Bridget Jones: The Edge of Reason,"35, 10749",6.24
146301,Paranormal Activity: The Ghost Dimension,"27, 53",5.305
881500,A Christmas Miracle for Daisy,"10749, 35, 10751, 10770",5.835
294963,Bone Tomahawk,"37, 27, 18",6.858
618162,The Harder They Fall,37,6.648
1280465,Transmitzvah,"18, 35",5.833
339397,Café Society,"35, 18, 10749",6.459
5966,Along Came Polly,"35, 10749",6.018
70519,Lonely Wives,35,3.2
408567,Deadly Pickup,53,5.6
10534,White Squall,"18, 12",6.262
1070802,Confidential Informant,"53, 28, 9648, 80",5.8
1028725,Mutant: Ghost War Girl,"878, 28",5.353
24742,Secret Admirer,"35, 10749",6.9
552532,Charm City Kings,18,7.839
455411,Tom and Jerry: Willy Wonka and the Chocolate Factory,"16, 35, 10751",6.709
238675,Love Is in the Green Wind,18,10.0
98567,Chinese Zodiac,"28, 12",6.161
18487,The Taking of Pelham 1 2 3,"80, 53, 28",6.35
602211,Fatman,"28, 35, 14",5.534
25676,Robin-B-Hood,"18, 28, 35",6.95
10186,The Rocker,"35, 10402",6.036
844613,Sonic 30th Anniversary Symphony,"99, 10402",8.5
11878,Yojimbo,"18, 53",8.1
938030,Elf Me,"10751, 35, 14, 12",5.775
13012,Felon,"80, 18, 53",7.154
12591,Santa's Slay,"35, 14, 27",5.408
4507,Jamon Jamon,"35, 18, 10749",6.2
879957,Wyrmwood: Apocalypse,"28, 27",5.7
257346,Avengers Confidential: Black Widow & Punisher,"16, 878, 28",6.4
10843,After Hours,"35, 53, 18",7.482
483104,A Christmas Prince,"10749, 10770",6.615
9394,They Call Me Trinity,"28, 35, 37",7.565
19543,Anacondas: Trail of Blood,"27, 28, 12",4.8
266294,Sisters,35,5.943
9053,DOA: Dead or Alive,"12, 28, 53",5.2
13465,The Adventures of Ichabod and Mr. Toad,"27, 14, 16, 10751",6.5
1134055,Kill Shot,28,9.3
641960,Four Good Days,18,6.804
1018403,Tom and Jerry: Snowman's Land,"10751, 35, 16, 12",6.8
13460,Doomsday,"28, 53, 878",5.964
10586,The Ghost and the Darkness,"12, 28, 53, 27, 36",6.799
157841,The Young and Prodigious T.S. Spivet,"12, 18, 10751",6.831
8975,The Marine,28,6.0
8975,The Marine,28,5.966
8095,Cleopatra,"18, 36, 10749",7.0
8697,Who Am I?,"12, 28, 35, 53",7.107
616651,Stillwater,"18, 80, 53",6.636
516806,Last Sentinel,"878, 53",5.491
762879,Christmas ...Again?!,"10751, 35, 14, 10770, 18",6.565
800937,Senior Year,35,5.943
807356,Watcher,"27, 9648, 53",6.481
227859,The Book of Daniel,"14, 18",7.0
80518,Fullmetal Alchemist the Movie: The Sacred Star of Milos,"12, 14, 16, 28, 878",6.8
2055,Open Range,37,7.224
263341,"Crouching Tiger, Hidden Dragon: Sword of Destiny","28, 12, 18",6.109
612706,Work It,"35, 10402",7.6
1217585,Outbreak,"27, 9648, 53",5.0
116005,Love Actually... Sucks!,18,4.7
2617,The Great Outdoors,35,6.437
811367,22 vs. Earth,"10751, 35, 14, 16",7.0
105904,Naked Poison,"27, 53",6.1
1084222,Operation Blood Hunt,"28, 12, 27",5.5
241848,The Guest,"9648, 53, 28",6.658
241848,The Guest,"9648, 53, 28",6.658
6615,Lars and the Real Girl,"35, 18, 10749",7.192
432527,Padmaavat,"18, 36, 10749",6.927
394723,The Red Thread,"18, 10749",6.702
773867,Seoul Vibe,"28, 80, 35",6.5
166666,3096 Days,18,7.4
931599,Silip Sa Apoy,"18, 53",5.8
826914,Muppets Haunted Mansion,"35, 10751, 10770",6.4
454294,The Kid Who Would Be King,"28, 12, 14, 10751",6.2
530442,"My Teacher, My Obsession","18, 53, 10770",5.1
1311858,Christmas in Alaska,"10749, 35, 10770",3.0
527261,The Silence,"27, 18, 53, 14",6.024
560144,Skylines,"878, 28, 53",5.6
8881,Che: Part One,"18, 36, 10752",6.807
409387,Sex: A Relationship and Not Marriage,18,5.7
15402,The Notorious Bettie Page,"35, 18",6.3
360776,Female Ninjas Magic Chronicles 3: Sacred Book of Sexual Positions,28,7.5
9036,Eight Below,"12, 18, 10751",7.007
243352,Where Hope Grows,18,6.8
26369,Cannibal Women in the Avocado Jungle of Death,"27, 35, 12, 10749, 28",4.6
892527,King,"12, 35, 10751",6.4
239459,No Half Measures: Creating the Final Season of Breaking Bad,99,8.4
10617,Once Upon a Time in China,"28, 18",7.16
9030,The Eye,"18, 27, 53",5.837
142093,The Intimate,"10749, 18",6.2
1167027,The Remarkable Life of Ibelin,"99, 16",8.208
892153,Tom and Jerry Cowboy Up!,"16, 35, 10751, 37",6.9
